"personId","last_name","first_name","name_suffix","wealth_millions","conglomorate","industry","birth_date","gender","cityID","citizenshipID"
"1265","Fisher","Doris","","2400","0","Fashion & Retail","1931-08-23","F","557","83"
"1266","Ford","Gerald","","2400","0","Finance & Investments","1944-08-04","M","140","83"
"1267","Fraisse","Bernard","","2400","1","Healthcare","1956-08-10","M","492","30"
"1268","Gantner","Alfred","","2400","0","Finance & Investments","1968-04-01","M","734","74"
"1269","Gauselmann","Paul","","2400","1","Gambling & Casinos","1934-08-26","M","179","32"
"1270","Goldhar","Mitchell","","2400","0","Real Estate","1961-07-15","M","463","18"
"1271","Hargreaves","Peter","","2400","0","Finance & Investments","1946-10-05","M","78","82"
"1272","Hua","Xuande","","2400","1","Healthcare","1943-10-30","M","629","21"
"1273","Kwek","Leng Kee","","2400","0","Diversified","1955-01-01","M","593","67"
"1274","Lozick","Catherine","","2400","0","Manufacturing","1945-05-01","F","189","83"
"1275","Maran","Kalanithi","","2400","0","Media & Entertainment","1965-07-26","M","113","38"
"1276","McCaleb","Jed","","2400","0","Finance & Investments","1975-01-01","M","51","83"
"1277","Ozmen","Fatih","","2400","0","Manufacturing","1958-02-02","M","532","83"
"1278","Pan","Laican","","2400","0","Food & Beverage","1964-01-01","M","191","21"
"1279","Peterson","Tor","","2400","0","Metals & Mining","1964-08-07","M","734","83"
"1280","Pritzker","Daniel","","2400","0","Finance & Investments","1959-09-15","M","395","83"
"1281","Qi","Jinxing","","2400","0","Real Estate","1962-03-28","M","230","21"
"1282","Qiu","Jianping","","2400","1","Manufacturing","1962-01-28","M","230","21"
"1283","Raheja","Rajan","","2400","1","Diversified","1954-06-01","M","431","38"
"1284","Reinhart","Matthias","","2400","0","Finance & Investments","1960-01-01","M","735","74"
"1285","Schuijff","Arnout","","2400","0","Technology","1967-10-16","M","16","55"
"1286","Sy","Hans","","2400","0","Diversified","1955-09-29","M","391","61"
"1287","Sy","Herbert","","2400","0","Diversified","1956-10-01","M","391","61"
"1288","Tan","Lucio","","2400","0","Diversified","1934-07-17","M","391","61"
"1289","Tsai","Ming-kai","","2400","0","Technology","1950-04-06","M","256","75"
"1290","Turner","Ted","","2400","0","Media & Entertainment","1938-11-19","M","24","83"
"1291","Walentas","David","","2400","0","Real Estate","1938-08-07","M","451","83"
"1292","Wietlisbach","Urs","","2400","0","Finance & Investments","1961-08-25","M","734","74"
"1293","Yang","Jerry","","2400","0","Technology","1968-11-06","M","368","83"
"1294","Yang","Jianliang","","2400","1","Manufacturing","1969-06-01","M","701","21"
"1295","Yang","Weidong","","2400","1","Manufacturing","1968-09-09","M","282","21"
"1296","Zuckerman","Mortimer","","2400","0","Real Estate","1937-06-04","M","451","83"
"1297","Armitage","John","","2300","0","Finance & Investments","1959-12-01","M","365","40"
"1298","Bass","Lee","","2300","0","Energy","1956-05-24","M","190","83"
"1299","Bicket","John","","2300","0","Technology","1980-03-20","M","557","83"
"1300","Biswas","Sanjit","","2300","0","Technology","1982-01-12","M","557","83"
"1301","Boyle","Timothy","","2300","0","Fashion & Retail","1949-09-07","M","508","83"
"1302","Chang","Morris","","2300","0","Technology","1931-07-10","M","256","75"
"1303","Chao","Teng-hsiung","","2300","0","Real Estate","1944-10-04","M","627","75"
"1304","Chu","Lam Yiu","","2300","0","Manufacturing","1969-12-01","F","253","35"
"1305","Dinesh","K.","","2300","0","Technology","1954-06-06","M","34","38"
"1306","Duff","James","","2300","0","Diversified","1961-03-07","M","233","83"
"1307","Duff","Thomas","","2300","0","Diversified","1956-12-31","M","233","83"
"1308","Ek","Daniel","","2300","0","Technology","1983-02-21","M","612","73"
"1309","Fisher","John","","2300","0","Fashion & Retail","1961-06-01","M","557","83"
"1310","Haub","Georg","","2300","0","Fashion & Retail","1962-01-01","M","52","32"
"1311","Ilicak","Erman","","2300","0","Construction & Engineering","1967-10-03","M","17","78"
"1312","Ishbia","Justin","","2300","0","Finance & Investments","1977-09-18","M","117","83"
"1313","Jiang","Long","","2300","0","Technology","1974-02-01","M","676","21"
"1314","Karsh","Bruce","","2300","0","Finance & Investments","1955-10-10","M","369","83"
"1315","Kim","Bom","","2300","0","Technology","1978-10-01","M","582","83"
"1316","Lai","Jianping","","2300","0","Food & Beverage","1964-01-01","M","191","21"
"1317","Lam","Kong","","2300","0","Healthcare","1964-06-15","M","253","21"
"1318","Lansdown","Stephen","","2300","0","Finance & Investments","1952-08-30","M","605","34"
"1319","Li","Haiyan","","2300","0","Food & Beverage","1964-01-01","F","112","21"
"1320","Li","Hua","","2300","0","Finance & Investments","1978-01-01","M","589","21"
"1321","Lim","Kok Thay","","2300","0","Gambling & Casinos","1951-08-16","M","317","50"
"1322","Mariwala","Kishore","","2300","0","Food & Beverage","1935-02-14","M","431","38"
"1323","Mathile","Clayton","","2300","0","Food & Beverage","1941-01-11","M","80","83"
"1324","Mi","Enhua","","2300","0","Fashion & Retail","1958-04-01","M","660","21"
"1325","Moshkovich","Vadim","","2300","0","Food & Beverage","1967-04-06","M","427","66"
"1326","Murdock","David","","2300","0","Food & Beverage","1923-04-10","M","666","83"
"1327","Nahmad","David","","2300","0","Fashion & Retail","1947-04-14","M","451","52"
"1328","Parisotto","Lirio","","2300","0","Finance & Investments","1953-12-18","M","390","14"
"1329","Perfetti","Augusto","","2300","0","Food & Beverage","1956-01-01","M","375","42"
"1330","Perfetti","Giorgio","","2300","0","Food & Beverage","1956-01-01","M","375","42"
"1331","Prada","Alberto","","2300","0","Fashion & Retail","1954-02-21","M","412","42"
"1332","Prada","Marina","","2300","0","Fashion & Retail","1945-07-14","F","412","42"
"1333","Sahenk","Filiz","","2300","0","Diversified","1967-02-14","F","274","78"
"1334","Sands","Richard","","2300","0","Food & Beverage","1951-03-03","M","150","83"
"1335","Schmidheiny","Stephan","","2300","0","Finance & Investments","1947-10-29","M","261","74"
"1336","Siccardi","Alberto","","2300","1","Healthcare","1944-05-01","M","375","74"
"1337","Soloviev","Stefan","","2300","0","Real Estate","1975-05-21","M","150","83"
"1338","Tang","Yiu","","2300","0","Fashion & Retail","1934-04-01","M","253","35"
"1339","Tian","Ming","","2300","0","Technology","1953-12-20","M","235","21"
"1340","Tsai","T.Y.","","2300","0","Finance & Investments","1953-01-01","M","627","75"
"1341","Ullal","Jayshree","","2300","0","Technology","1961-03-27","F","573","83"
"1342","von Opel","Georg","","2300","0","Finance & Investments","1966-05-04","M","365","74"
"1343","Walker","Lang","","2300","0","Real Estate","1945-07-05","M","623","5"
"1344","Wang","Xicheng","","2300","1","Manufacturing","1948-11-01","M","729","21"
"1345","Wang","Zhenhua","","2300","0","Real Estate","1962-03-01","M","584","21"
"1346","Wesjohann","Paul-Heinz","","2300","1","Food & Beverage","1943-05-25","M","527","32"
"1347","Xie","Bingkun","","2300","1","Fashion & Retail","1966-08-25","M","199","21"
"1348","Xu","Shugen","","2300","0","Manufacturing","1965-06-12","M","230","21"
"1349","Zeller","Christoph","","2300","0","Healthcare","1957-05-04","M","662","47"
"1350","Zhang","Jingzhang","","2300","1","Manufacturing","1936-01-01","M","459","21"
"1351","Argyros","George","","2200","1","Real Estate","1937-02-04","M","455","83"
"1352","Armstrong","Brian","","2200","0","Finance & Investments","1983-01-25","M","557","83"
"1353","Avdolyan","Albert","","2200","0","Energy","1970-11-08","M","427","66"
"1354","Bacaksiz","Sezai","","2200","0","Diversified","1949-07-27","M","17","78"
"1355","Bhusri","Aneel","","2200","0","Technology","1966-02-04","M","557","83"
"1356","Blundy","Brett","","2200","0","Fashion & Retail","1960-01-17","M","489","5"
"1357","Brown","J. Hyatt","","2200","0","Finance & Investments","1937-07-12","M","475","83"
"1358","Chen","Jinxia","","2200","0","Finance & Investments","1968-03-28","F","584","21"
"1359","Chen","Xueli","","2200","0","Healthcare","1951-10-01","M","677","21"
"1360","Desmond","Dermot","","2200","0","Finance & Investments","1950-07-01","M","159","40"
"1361","Dong","Wei","","2200","0","Healthcare","1971-01-01","M","348","21"
"1362","Ford","Tom","","2200","0","Fashion & Retail","1961-08-27","M","369","83"
"1363","Fu","Guangming","","2200","1","Food & Beverage","1953-10-02","M","438","21"
"1364","Gottesman","Noam","","2200","0","Finance & Investments","1961-05-24","M","451","83"
"1365","Gundlach","Jeffrey","","2200","0","Finance & Investments","1959-01-01","M","369","83"
"1366","Hao","Hong","","2200","0","Healthcare","1956-01-01","M","644","83"
"1367","Harlap","Shmuel","","2200","0","Automotive","1944-11-13","M","637","41"
"1368","Hector","Hans-Werner","","2200","0","Technology","1940-01-17","M","678","32"
"1369","Helmig","Lutz Mario","","2200","1","Healthcare","1946-08-29","M","219","32"
"1370","Huang","Chulong","","2200","0","Real Estate","1959-01-01","M","589","18"
"1371","James","Thomas","","2200","0","Finance & Investments","1942-05-10","M","549","83"
"1372","Jannard","James","","2200","0","Fashion & Retail","1949-06-08","M","559","83"
"1373","Johnson","Willis","","2200","0","Automotive","1947-05-26","M","193","83"
"1374","Lai","Shixian","","2200","0","Fashion & Retail","1975-01-01","M","522","21"
"1375","Larsen","Chris","","2200","0","Finance & Investments","1960-06-15","M","557","83"
"1376","Lew","Solomon","","2200","0","Fashion & Retail","1945-03-22","M","402","5"
"1377","Liang","Xinjun","","2200","0","Diversified","1968-10-01","M","593","67"
"1378","Link","Harald","","2200","0","Diversified","1955-01-12","M","35","77"
"1379","Lytvyn","Max","","2200","0","Technology","1980-01-01","M","557","18"
"1380","Makarov","Igor","","2200","0","Energy","1962-04-15","M","409","23"
"1381","Marks","Howard","","2200","0","Finance & Investments","1946-04-23","M","451","83"
"1382","Munger","Charles","","2200","0","Finance & Investments","1924-01-01","M","369","83"
"1383","Neumann","Adam","","2200","0","Real Estate","1979-04-01","M","409","41"
"1384","Nguyen","Thi Phuong Thao","","2200","0","Diversified","1970-06-07","F","250","87"
"1385","Ni","Yongpei","","2200","1","Food & Beverage","1952-01-23","M","361","21"
"1386","Pratt","Heloise","","2200","0","Manufacturing","1962-09-13","F","402","5"
"1387","Qi","Xiangdong","","2200","0","Technology","1970-10-01","M","44","21"
"1388","Ragon","Phillip T. (Terry)","","2200","0","Technology","1949-06-01","M","70","83"
"1389","Reddy","Prathap","","2200","0","Healthcare","1932-02-05","M","113","38"
"1390","Reinsdorf","Jerry","","2200","0","Sports","1936-02-25","M","117","83"
"1391","Richison","Chad","","2200","0","Technology","1970-10-10","M","169","83"
"1392","Scheufele","Karl","","2200","1","Fashion & Retail","1939-01-01","M","203","74"
"1393","Schwartz","Alice","","2200","0","Healthcare","1926-07-02","F","172","83"
"1394","Shevchenko","Alex","","2200","0","Technology","1980-01-01","M","658","18"
"1395","Shriram","Kavitark Ram","","2200","0","Technology","1957-01-21","M","405","83"
"1396","Soffer","Jeffrey","","2200","0","Real Estate","1967-12-13","M","29","83"
"1397","Stone","William","","2200","0","Technology","1955-04-09","M","165","83"
"1398","Swieca","Henry","","2200","0","Finance & Investments","1957-05-09","M","451","83"
"1399","Sy","Harley","","2200","0","Diversified","1959-06-01","M","391","61"
"1400","Sy-Coson","Teresita","","2200","0","Diversified","1950-10-01","F","391","61"
"1401","Tada","Katsumi","","2200","0","Real Estate","1945-07-12","M","645","43"
"1402","Tang","Jinkui","","2200","1","Manufacturing","1955-09-19","M","622","21"
"1403","Tang","Xiao'ou","","2200","0","Technology","1968-01-01","M","584","35"
"1404","Tham","Lottie","","2200","1","Fashion & Retail","1949-04-18","F","612","73"
"1405","Vayalil","Shamsheer","","2200","0","Healthcare","1977-01-11","M","6","38"
"1406","Vembu","Radha","","2200","0","Technology","1972-12-24","F","113","38"
"1407","Wang","Wenmo","","2200","0","Fashion & Retail","1957-01-01","M","522","21"
"1408","Wang","Zhenghua","","2200","0","Service","1944-04-25","M","584","21"
"1409","Wertheim","David","","2200","0","Food & Beverage","1958-01-01","M","658","41"
"1410","Wu","Kai","","2200","0","Energy","1968-01-01","M","460","21"
"1411","Xu","Yingzhuo","","2200","0","Food & Beverage","1968-01-01","M","225","21"
"1412","Yeung","Kin-man","","2200","0","Manufacturing","1964-04-01","M","253","35"
"1413","Yu","Huijiao","","2200","0","Logistics","1966-04-01","M","584","21"
"1414","Zeev","Oren","","2200","0","Finance & Investments","1964-09-23","M","367","41"
"1415","Zekelman","Clayton","","2200","0","Manufacturing","1969-01-01","M","693","18"
"1416","Zhao","Fenggang","","2200","0","Energy","1966-01-01","M","460","21"
"1417","Beard","Alex","","2100","0","Metals & Mining","1967-08-03","M","365","82"
"1418","Boersma","Travis","","2100","0","Food & Beverage","1971-01-01","M","217","83"
"1419","Bouygues","Martin","","2100","0","Construction & Engineering","1955-01-01","M","492","30"
"1420","Boyd","William","","2100","1","Gambling & Casinos","1931-11-04","M","339","83"
"1421","Burman","Anand","","2100","0","Food & Beverage","1952-05-05","M","149","38"
"1422","Cao","Ji","","2100","0","Manufacturing","1952-01-01","M","230","21"
"1423","Cheng","Bruce","","2100","0","Technology","1936-11-03","M","627","75"
"1424","Chi","Yufeng","","2100","0","Technology","1971-01-01","M","44","21"
"1425","Chiu","Daniel","","2100","0","Energy","1960-11-30","M","253","35"
"1426","Diethelm","Beda","","2100","0","Healthcare","1941-01-01","M","735","74"
"1427","Dolce","Domenico","","2100","0","Fashion & Retail","1958-08-13","M","412","42"
"1428","Dommermuth","Ralph","","2100","0","Technology","1963-11-19","M","421","32"
"1429","Domuschiev","Georgi","","2100","0","Diversified","1972-08-06","M","365","16"
"1430","Domuschiev","Kiril","","2100","0","Diversified","1969-04-18","M","365","16"
"1431","Ell","Bob","","2100","0","Real Estate","1944-12-22","M","619","5"
"1432","Foster","Paul","","2100","0","Energy","1957-10-08","M","173","83"
"1433","Gabbana","Stefano","","2100","0","Fashion & Retail","1962-11-14","M","412","42"
"1434","Gao","Xingjiang","","2100","0","Manufacturing","1963-11-01","M","262","21"
"1435","Getty","Gordon","","2100","0","Energy","1933-12-20","M","557","83"
"1436","Ghaffarian","Kamal","","2100","0","Energy","1958-04-28","M","442","83"
"1437","Gillings","Dennis","","2100","0","Healthcare","1944-04-25","M","161","82"
"1438","Goenka","Harsh","","2100","0","Diversified","1957-12-10","M","431","38"
"1439","Goenka","Sanjiv","","2100","0","Diversified","1961-01-29","M","312","38"
"1440","Goldman","Jane","","2100","0","Real Estate","1955-07-29","F","451","83"
"1441","Hagen","Stein Erik","","2100","0","Fashion & Retail","1956-07-22","M","478","58"
"1442","Hariri","Bahaa","","2100","0","Real Estate","1966-04-26","M","203","46"
"1443","Herrero","Hortensia","","2100","0","Fashion & Retail","1950-05-20","F","663","71"
"1444","Hsu","Douglas","","2100","0","Diversified","1942-08-24","M","627","75"
"1445","Huang","Min","","2100","0","Manufacturing","1973-07-01","M","622","21"
"1446","Isaacman","Jared","","2100","0","Technology","1983-02-11","M","167","83"
"1447","Kaspersky","Eugene","","2100","0","Technology","1965-10-04","M","427","66"
"1448","Khachatryan","Artem","","2100","0","Fashion & Retail","1975-01-03","M","355","66"
"1449","Krivenko","Andrei","","2100","0","Food & Beverage","1975-07-25","M","427","66"
"1450","Kwok","Thomas","","2100","0","Real Estate","1951-10-06","M","253","35"
"1451","Lam","Wai-ying","","2100","0","Manufacturing","1954-01-01","F","253","35"
"1452","Lasry","Marc","","2100","0","Finance & Investments","1960-09-23","M","451","83"
"1453","Latouche","Christian","","2100","1","Finance & Investments","1940-07-18","M","380","30"
"1454","Leonsis","Theodore","","2100","0","Sports","1956-01-08","M","53","83"
"1455","Lin","Chang Su-O","","2100","0","Real Estate","1940-08-01","F","627","75"
"1456","Liu","Chengyu","","2100","1","Manufacturing","1962-07-26","M","589","21"
"1457","Lomakin","Sergey","","2100","0","Fashion & Retail","1973-05-23","M","488","66"
"1458","Lubetzky","Daniel","","2100","0","Food & Beverage","1968-09-28","M","451","83"
"1459","Ma","Melissa","","2100","0","Technology","1964-01-01","F","44","21"
"1460","Mahindra","Anand","","2100","0","Diversified","1955-05-01","M","431","38"
"1461","Malik","Rafique","","2100","0","Fashion & Retail","1950-10-31","M","431","38"
"1462","Martinson","Katarina","","2100","0","Diversified","1981-05-04","F","612","73"
"1463","Mazumdar-Shaw","Kiran","","2100","0","Healthcare","1953-03-23","F","34","38"
"1464","Minda","Nirmal","","2100","0","Automotive","1957-11-07","M","226","38"
"1465","Mu","Rongjun","","2100","0","Technology","1980-01-01","M","44","21"
"1466","Murtagh","Eugene","","2100","0","Manufacturing","1942-06-23","M","305","40"
"1467","Nesis","Alexander","","2100","0","Finance & Investments","1962-12-19","M","427","66"
"1468","Ni","Zugen","","2100","0","Manufacturing","1957-01-18","M","622","21"
"1469","Perez","Florentino","","2100","0","Construction & Engineering","1947-03-08","M","382","71"
"1470","Pinchuk","Victor","","2100","0","Metals & Mining","1960-12-14","M","304","80"
"1471","Radvinsky","Leonid","","2100","0","Technology","1982-05-30","M","658","83"
"1472","Raveendran","Byju","","2100","0","Technology","1981-07-06","M","34","38"
"1473","Reddy","P.P.","","2100","0","Construction & Engineering","1957-08-30","M","263","38"
"1474","Saghian","Richard","","2100","0","Fashion & Retail","1981-08-06","M","369","83"
"1475","Shi","Yifeng","","2100","0","Healthcare","1974-01-01","M","44","21"
"1476","Shinawatra","Thaksin","","2100","0","Finance & Investments","1949-07-26","M","158","77"
"1477","Springer","Timothy","","2100","0","Healthcare","1948-02-23","M","114","83"
"1478","Srinivasan","Venu","","2100","0","Automotive","1952-12-11","M","113","38"
"1479","Stack","Edward","","2100","0","Fashion & Retail","1954-12-27","M","583","83"
"1480","Sun","Mengquan","","2100","1","Food & Beverage","1950-03-01","M","712","21"
"1481","Svetakov","Alexander","","2100","0","Finance & Investments","1968-02-15","M","427","66"
"1482","Toeller","Torsten","","2100","0","Fashion & Retail","1966-04-06","M","315","32"
"1483","Tyson","Barbara","","2100","0","Food & Beverage","1949-03-06","F","182","83"
"1484","Ulukaya","Hamdi","","2100","0","Food & Beverage","1972-10-26","M","465","78"
"1485","Wang","Linpeng","","2100","0","Construction & Engineering","1968-05-01","M","44","21"
"1486","Wei","Ing-Chou","","2100","0","Food & Beverage","1953-07-01","M","644","75"
"1487","Wei","Yin-Chun","","2100","0","Food & Beverage","1957-03-08","M","627","75"
"1488","Wei","Yin-Heng","","2100","0","Food & Beverage","1959-01-01","M","584","75"
"1489","Wei","Ying-Chiao","","2100","0","Food & Beverage","1955-02-04","M","627","75"
"1490","Wynn","Elaine","","2100","0","Gambling & Casinos","1942-04-28","F","339","83"
"1491","Xu","Xudong","","2100","1","Automotive","1970-03-01","M","459","21"
"1492","Ying","Michael","","2100","0","Fashion & Retail","1949-12-01","M","253","35"
"1493","Yu","Qibing","","2100","1","Manufacturing","1965-11-01","M","459","21"
"1494","Yuan","Fugen","","2100","1","Manufacturing","1950-11-15","M","622","21"
"1495","Zhang","Ning","","2100","1","Manufacturing","1974-04-01","F","584","18"
"1496","Zhao","Tao","","2100","0","Healthcare","1966-01-01","M","703","67"
"1497","Aga","Anu","","2000","0","Construction & Engineering","1942-08-01","F","519","38"
"1498","Al Fayed","Mohamed","","2000","0","Fashion & Retail","1929-01-27","M","365","26"
"1499","Andreev","Andrey","","2000","0","Technology","1974-02-03","M","365","82"
"1500","Ashcroft","Michael","","2000","0","Finance & Investments","1946-01-01","M","656","82"
"1501","Baudis","Pavel","","2000","0","Technology","1960-05-15","M","514","24"
"1502","Beier","Wilhelm","","2000","1","Healthcare","1956-04-21","M","658","32"
"1503","Cao","Jianwei","","2000","0","Manufacturing","1978-05-30","M","585","21"
"1504","Chen","Huwen","","2000","0","Manufacturing","1970-07-01","M","584","21"
"1505","Chiaravanont","Phongthep","","2000","0","Diversified","1952-01-01","M","35","77"
"1506","Dou","Zhenggang","","2000","0","Diversified","1953-05-21","M","230","21"
"1507","Fissolo","Maria Franca","","2000","0","Food & Beverage","1935-01-01","F","418","42"
"1508","Franke","William","","2000","0","Diversified","1937-04-15","M","255","83"
"1509","Giuliani","Mario Germano","","2000","0","Healthcare","1972-02-26","M","418","74"
"1510","Goldman Fowler","Amy","","2000","0","Real Estate","1954-04-19","F","535","83"
"1511","Hancock","John","","2000","0","Metals & Mining","1976-01-02","M","365","5"
"1512","Hu","Yangzhong","","2000","0","Technology","1965-03-06","M","230","21"
"1513","Huang","Dawen","","2000","0","Manufacturing","1960-11-01","M","253","35"
"1514","Huang","Qiaoling","","2000","0","Media & Entertainment","1958-11-15","M","230","21"
"1515","Jain","Rajiv","","2000","0","Finance & Investments","1968-01-27","M","189","83"
"1516","Jordan","Michael","","2000","0","Sports","1963-02-17","M","290","83"
"1517","Kemper","Diane","","2000","0","Real Estate","1945-07-21","F","451","83"
"1518","Kramer","Shlomo","","2000","0","Technology","1966-03-14","M","637","41"
"1519","Kyostila","Heikki","","2000","0","Healthcare","1946-01-19","M","238","29"
"1520","Lau","Martin","","2000","0","Technology","1973-04-01","M","253","35"
"1521","Li","Min","","2000","0","Technology","1965-12-26","M","199","21"
"1522","Liang","Rubo","","2000","0","Technology","1983-01-01","M","44","21"
"1523","Liang","Zhaoxian","","2000","0","Manufacturing","1965-01-01","M","191","21"
"1524","Lin","Fanlian","","2000","0","Energy","1961-06-01","M","357","21"
"1525","Lohia","Aloke","","2000","0","Manufacturing","1958-11-27","M","35","38"
"1526","Malhotra","Bill","","2000","0","Real Estate","1949-09-08","M","479","18"
"1527","Mamut","Alexander","","2000","0","Finance & Investments","1960-01-29","M","637","66"
"1528","McCaw","Craig","","2000","0","Telecom","1949-08-11","M","260","83"
"1529","Nan","Cunhui","","2000","0","Manufacturing","1963-07-09","M","682","21"
"1530","Nie","Tengyun","","2000","1","Service","1976-01-24","M","584","21"
"1531","Oei","Hong Leong","","2000","0","Finance & Investments","1948-03-21","M","593","67"
"1532","Palmer","Clive","","2000","0","Metals & Mining","1954-03-26","M","77","5"
"1533","Prince","Matthew","","2000","0","Technology","1975-01-01","M","493","83"
"1534","Pritzker","Linda","","2000","0","Service","1953-09-14","F","416","83"
"1535","Reddy","P.V. Krishna","","2000","0","Construction & Engineering","1969-06-30","M","263","38"
"1536","Rinehart","Bianca","","2000","0","Metals & Mining","1977-03-19","F","77","5"
"1537","Rinehart","Ginia","","2000","0","Metals & Mining","1986-09-06","F","623","5"
"1538","Sanford","T. Denny","","2000","0","Finance & Investments","1935-12-23","M","594","83"
"1539","Shah","Bhadresh","","2000","0","Manufacturing","1951-10-07","M","9","38"
"1540","Solorz-Zak","Zygmunt","","2000","0","Media & Entertainment","1956-08-04","M","675","62"
"1541","Stroeher","Sylvia","","2000","0","Fashion & Retail","1955-05-30","F","144","32"
"1542","Sugiri","Otto Toto","","2000","0","Technology","1953-09-23","M","278","39"
"1543","Tanenbaum","Larry","","2000","0","Sports","1945-07-01","M","651","18"
"1544","Thongtang","Wichai","","2000","0","Finance & Investments","1947-01-01","M","35","77"
"1545","Tiriac","Ion","","2000","0","Finance & Investments","1939-05-09","M","87","65"
"1546","Welker","Hope","","2000","0","Metals & Mining","1985-08-13","F","451","5"
"1547","Young","William","","2000","0","Manufacturing","1941-01-01","M","722","83"
"1548","Zhang","Fan","","2000","0","Technology","1965-12-29","M","589","21"
"1549","Zhang","Shilong","","2000","1","Technology","1966-01-01","M","44","21"
"1550","Zhang","Wanzhen","","2000","0","Manufacturing","1949-12-01","M","108","21"
"1551","Zhao","Hongfei","","2000","0","Technology","1974-06-01","M","44","21"
"1552","Zhou","Jian","","2000","0","Energy","1976-07-01","M","589","21"
"1553","Zhu","Yiwen","","2000","1","Healthcare","1964-01-01","M","584","21"
"1554","Angelini Rossi","Roberto","","1900","0","Diversified","1948-07-30","M","567","20"
"1555","Anttonen","Mika","","1900","0","Energy","1966-12-18","M","238","29"
"1556","Blitzer","David","","1900","0","Sports","1969-09-07","M","451","83"
"1557","Bozano","Julio","","1900","0","Finance & Investments","1936-02-01","M","536","14"
"1558","Buinov","Nikolai","","1900","0","Energy","1967-07-09","M","270","66"
"1559","Bulgari","Nicola","","1900","0","Fashion & Retail","1941-01-16","M","539","42"
"1560","Butt","Howard","","1900","1","Fashion & Retail","1952-04-04","M","554","83"
"1561","Che","Jianxing","","1900","0","Fashion & Retail","1966-07-18","M","584","21"
"1562","Chen","Huxiong","","1900","0","Manufacturing","1970-07-01","M","584","21"
"1563","Chen","Qiongxiang","","1900","0","Energy","1964-01-01","F","460","21"
"1564","Chen","Zhisong","","1900","0","Technology","1966-01-07","M","704","21"
"1565","Chiaravanond","Manas","","1900","0","Diversified","1949-01-01","M","35","77"
"1566","Chiravanond","Prathip","","1900","0","Diversified","1948-10-21","M","35","77"
"1567","Daitch","Alexandra","","1900","0","Food & Beverage","1963-01-01","F","473","83"
"1568","Daurella","Sol","","1900","0","Food & Beverage","1966-01-01","F","382","71"
"1569","Davis","Mark","","1900","0","Sports","1955-05-18","M","239","83"
"1570","Dinan","James","","1900","0","Finance & Investments","1959-05-22","M","462","83"
"1571","Draexlmaier","Fritz","","1900","0","Automotive","1958-01-01","M","335","32"
"1572","Eczacibasi","Bulent","","1900","0","Diversified","1949-12-25","M","274","78"
"1573","Eczacibasi","Faruk","","1900","0","Diversified","1954-06-15","M","274","78"
"1574","Eurnekian","Eduardo","","1900","0","Diversified","1932-12-04","M","89","3"
"1575","Fong","David","","1900","0","Real Estate","1957-05-29","M","253","35"
"1576","Guo","Zhenyu","","1900","1","Fashion & Retail","1963-11-01","M","320","18"
"1577","Gupta","Surjit Kumar","","1900","0","Manufacturing","1942-01-13","M","149","38"
"1578","Hagen Kjos","Caroline","","1900","0","Diversified","1984-01-01","F","695","58"
"1579","Hernandez Ramirez","Roberto","","1900","0","Finance & Investments","1942-03-24","M","408","51"
"1580","Hoffman","Reid","","1900","0","Technology","1967-08-05","M","485","83"
"1581","Hu","Rongda","","1900","1","Manufacturing","1959-01-01","M","284","21"
"1582","Hughes","B. Wayne","Jr.","1900","0","Real Estate","1959-05-27","M","275","83"
"1583","Hui","Wing Mau","","1900","0","Real Estate","1950-07-01","M","253","35"
"1584","Kapnick","Scott","","1900","0","Finance & Investments","1959-02-09","M","442","83"
"1585","Kayne","Richard","","1900","0","Finance & Investments","1946-01-01","M","566","83"
"1586","Kulczyk","Dominika","","1900","0","Finance & Investments","1977-07-30","F","365","62"
"1587","Lampert","Edward","","1900","0","Finance & Investments","1962-07-19","M","410","83"
"1588","Lamsam","Somsri","","1900","0","Diversified","1949-01-01","M","35","77"
"1589","Leprino","James","","1900","0","Food & Beverage","1937-11-22","M","267","83"
"1590","Lichtenstein","David","","1900","0","Real Estate","1961-11-21","M","420","83"
"1591","Lin","Dingqiang","","1900","1","Real Estate","1966-10-01","M","44","35"
"1592","MacMillan","Sarah","","1900","0","Food & Beverage","1954-01-01","F","369","83"
"1593","Masiyiwa","Strive","","1900","0","Telecom","1961-01-29","M","365","88"
"1594","Miller","Robert","","1900","0","Fashion & Retail","1933-05-23","M","253","82"
"1595","Nixon","Simon","","1900","0","Technology","1967-08-01","M","600","82"
"1596","Ogawa","Kentaro","","1900","0","Food & Beverage","1948-07-01","M","645","43"
"1597","Parekh","Ajay","","1900","0","Manufacturing","1957-06-23","M","431","38"
"1598","Parekh","Narendrakumar","","1900","0","Manufacturing","1938-04-17","M","431","38"
"1599","Pritzker","Jennifer","","1900","0","Finance & Investments","1950-08-13","F","117","83"
"1600","Rajendran","G.","","1900","0","Fashion & Retail","1942-10-05","M","113","38"
"1601","Ren","Jianhua","","1900","0","Manufacturing","1956-08-01","M","230","21"
"1602","Robbins","Larry","","1900","0","Finance & Investments","1969-10-21","M","15","83"
"1603","Schar","Dwight","","1900","0","Construction & Engineering","1942-02-08","M","483","83"
"1604","Shao","Jianxiong","","1900","0","Energy","1964-01-01","M","230","21"
"1605","Shao","Qinxiang","","1900","0","Manufacturing","1954-09-01","M","230","21"
"1606","Shen","Hua","","1900","0","Technology","1963-01-01","M","282","83"
